victim_id,fir_id,injury_severity,complaint_type
VIC-01861,FIR-002964,MINOR,SELF
VIC-02460,FIR-002964,MODERATE,SELF
VIC-01171,FIR-002965,MINOR,SELF
VIC-02754,FIR-002966,MODERATE,THIRD_PARTY
VIC-00552,FIR-002967,SEVERE,POLICE_SUO_MOTU
VIC-01827,FIR-002968,SEVERE,SELF
VIC-03149,FIR-002969,MODERATE,SELF
VIC-01500,FIR-002969,NONE,SELF
VIC-03589,FIR-002970,MINOR,THIRD_PARTY
VIC-01979,FIR-002971,MINOR,SELF
VIC-00645,FIR-002971,MODERATE,FAMILY_MEMBER
VIC-00648,FIR-002972,NONE,SELF
VIC-03899,FIR-002972,NONE,SELF
VIC-01121,FIR-002973,NONE,SELF
VIC-03391,FIR-002973,MODERATE,THIRD_PARTY
VIC-03312,FIR-002974,MINOR,FAMILY_MEMBER
VIC-00443,FIR-002975,NONE,THIRD_PARTY
VIC-00616,FIR-002975,NONE,SELF
VIC-00816,FIR-002976,MODERATE,SELF
VIC-03763,FIR-002977,MINOR,SELF
VIC-01181,FIR-002978,MINOR,SELF
VIC-02941,FIR-002978,MODERATE,SELF
VIC-01110,FIR-002979,SEVERE,THIRD_PARTY
VIC-03336,FIR-002980,NONE,FAMILY_MEMBER
VIC-00127,FIR-002981,MODERATE,SELF
VIC-02098,FIR-002981,NONE,FAMILY_MEMBER
VIC-03453,FIR-002982,MINOR,THIRD_PARTY
VIC-03122,FIR-002982,MINOR,FAMILY_MEMBER
VIC-00396,FIR-002983,SEVERE,SELF
VIC-00889,FIR-002984,MINOR,THIRD_PARTY
VIC-02118,FIR-002985,NONE,SELF
VIC-03886,FIR-002985,MODERATE,FAMILY_MEMBER
VIC-01673,FIR-002986,NONE,SELF
VIC-01783,FIR-002987,MODERATE,FAMILY_MEMBER
VIC-01940,FIR-002987,MINOR,SELF
VIC-00523,FIR-002988,MINOR,FAMILY_MEMBER
VIC-02141,FIR-002988,SEVERE,SELF
VIC-03375,FIR-002989,MINOR,SELF
VIC-02619,FIR-002990,NONE,SELF
VIC-02157,FIR-002991,MINOR,FAMILY_MEMBER
VIC-01023,FIR-002992,NONE,SELF
VIC-02093,FIR-002993,SEVERE,SELF
VIC-01937,FIR-002994,MINOR,THIRD_PARTY
VIC-02181,FIR-002994,NONE,SELF
VIC-02853,FIR-002995,MODERATE,SELF
VIC-02564,FIR-002996,MINOR,SELF
VIC-02936,FIR-002997,SEVERE,FAMILY_MEMBER
VIC-03184,FIR-002998,MODERATE,SELF
VIC-00142,FIR-002999,MINOR,SELF
VIC-03238,FIR-003000,SEVERE,SELF
VIC-00499,FIR-003000,NONE,SELF
VIC-00584,FIR-003001,MINOR,THIRD_PARTY
VIC-02900,FIR-003002,MINOR,SELF
VIC-03260,FIR-003003,MINOR,SELF
VIC-01485,FIR-003004,NONE,THIRD_PARTY
VIC-03218,FIR-003004,MINOR,SELF
VIC-01915,FIR-003005,NONE,SELF
VIC-02594,FIR-003006,NONE,SELF
VIC-02194,FIR-003007,MODERATE,THIRD_PARTY
VIC-03006,FIR-003008,MINOR,SELF
VIC-01653,FIR-003009,NONE,FAMILY_MEMBER
VIC-03616,FIR-003009,NONE,SELF
VIC-01046,FIR-003010,NONE,SELF
VIC-02012,FIR-003011,SEVERE,FAMILY_MEMBER
VIC-01485,FIR-003011,NONE,SELF
VIC-02467,FIR-003012,NONE,FAMILY_MEMBER
VIC-01188,FIR-003013,MINOR,FAMILY_MEMBER
VIC-02998,FIR-003013,SEVERE,FAMILY_MEMBER
VIC-01624,FIR-003014,MINOR,SELF
VIC-03517,FIR-003014,MINOR,SELF
VIC-01684,FIR-003015,MODERATE,POLICE_SUO_MOTU
VIC-01043,FIR-003016,SEVERE,SELF
VIC-02252,FIR-003017,MODERATE,SELF
VIC-02642,FIR-003018,MINOR,SELF
VIC-00871,FIR-003018,MODERATE,SELF
VIC-01970,FIR-003019,MINOR,SELF
VIC-01748,FIR-003019,NONE,FAMILY_MEMBER
VIC-00046,FIR-003020,SEVERE,FAMILY_MEMBER
VIC-03435,FIR-003021,MINOR,SELF
VIC-01643,FIR-003022,MINOR,SELF
VIC-02225,FIR-003022,NONE,SELF
VIC-03745,FIR-003023,NONE,POLICE_SUO_MOTU
VIC-02369,FIR-003024,MODERATE,FAMILY_MEMBER
VIC-01267,FIR-003025,SEVERE,FAMILY_MEMBER
VIC-00461,FIR-003026,NONE,SELF
VIC-00362,FIR-003027,MINOR,FAMILY_MEMBER
VIC-03842,FIR-003028,NONE,SELF
VIC-00341,FIR-003029,MINOR,FAMILY_MEMBER
VIC-03024,FIR-003030,SEVERE,FAMILY_MEMBER
VIC-03818,FIR-003031,NONE,SELF
VIC-00809,FIR-003032,SEVERE,SELF
VIC-02824,FIR-003033,NONE,FAMILY_MEMBER
VIC-01638,FIR-003033,MINOR,SELF
VIC-00859,FIR-003034,NONE,FAMILY_MEMBER
VIC-01265,FIR-003035,NONE,SELF
VIC-00902,FIR-003036,MODERATE,POLICE_SUO_MOTU
VIC-02230,FIR-003037,MODERATE,SELF
VIC-00787,FIR-003038,NONE,FAMILY_MEMBER
VIC-02008,FIR-003038,MODERATE,SELF
VIC-03401,FIR-003039,NONE,FAMILY_MEMBER
VIC-02154,FIR-003039,SEVERE,SELF
VIC-01029,FIR-003040,MINOR,SELF
VIC-02473,FIR-003041,NONE,SELF
VIC-00399,FIR-003042,MODERATE,SELF
VIC-03382,FIR-003043,MINOR,FAMILY_MEMBER
VIC-02576,FIR-003043,SEVERE,FAMILY_MEMBER
VIC-03710,FIR-003044,MINOR,SELF
VIC-02512,FIR-003045,SEVERE,SELF
VIC-01586,FIR-003045,MINOR,POLICE_SUO_MOTU
VIC-00185,FIR-003046,MODERATE,FAMILY_MEMBER
VIC-00917,FIR-003047,MINOR,SELF
VIC-02318,FIR-003048,MINOR,SELF
VIC-01921,FIR-003049,NONE,THIRD_PARTY
VIC-02794,FIR-003050,MINOR,SELF
VIC-00030,FIR-003051,NONE,FAMILY_MEMBER
VIC-02534,FIR-003051,NONE,POLICE_SUO_MOTU
VIC-03312,FIR-003052,NONE,THIRD_PARTY
VIC-02402,FIR-003053,MINOR,SELF
VIC-03554,FIR-003054,MINOR,FAMILY_MEMBER
VIC-02509,FIR-003055,MINOR,FAMILY_MEMBER
VIC-03858,FIR-003055,NONE,SELF
VIC-03350,FIR-003056,SEVERE,FAMILY_MEMBER
VIC-03887,FIR-003056,MINOR,SELF
VIC-03620,FIR-003057,MINOR,SELF
VIC-02008,FIR-003057,NONE,SELF
VIC-03582,FIR-003058,NONE,SELF
VIC-01767,FIR-003059,MINOR,SELF
VIC-02512,FIR-003059,NONE,SELF
VIC-02574,FIR-003060,MODERATE,SELF
VIC-03538,FIR-003061,NONE,SELF
VIC-01038,FIR-003061,NONE,SELF
VIC-02652,FIR-003062,NONE,FAMILY_MEMBER
VIC-02504,FIR-003063,NONE,THIRD_PARTY
VIC-03595,FIR-003064,NONE,SELF
VIC-03551,FIR-003065,SEVERE,FAMILY_MEMBER
VIC-00030,FIR-003065,NONE,SELF
VIC-03789,FIR-003066,MINOR,SELF
VIC-01512,FIR-003067,NONE,FAMILY_MEMBER
VIC-00112,FIR-003068,MINOR,SELF
VIC-01126,FIR-003069,NONE,SELF
VIC-03322,FIR-003070,SEVERE,SELF
VIC-00532,FIR-003070,NONE,FAMILY_MEMBER
VIC-00944,FIR-003071,MODERATE,SELF
VIC-03649,FIR-003072,NONE,SELF
VIC-02834,FIR-003073,SEVERE,FAMILY_MEMBER
VIC-03054,FIR-003074,NONE,SELF
VIC-00560,FIR-003074,SEVERE,SELF
VIC-01319,FIR-003075,MINOR,FAMILY_MEMBER
VIC-01119,FIR-003075,MODERATE,SELF
VIC-01534,FIR-003076,MINOR,SELF
VIC-00452,FIR-003076,MINOR,FAMILY_MEMBER
VIC-02121,FIR-003077,NONE,THIRD_PARTY
VIC-00829,FIR-003078,MINOR,POLICE_SUO_MOTU
VIC-02794,FIR-003079,NONE,SELF
VIC-03532,FIR-003079,MINOR,SELF
VIC-00862,FIR-003080,MODERATE,SELF
VIC-01409,FIR-003080,MINOR,FAMILY_MEMBER
VIC-00761,FIR-003081,MODERATE,SELF
VIC-01369,FIR-003082,MINOR,SELF
VIC-03745,FIR-003083,MINOR,FAMILY_MEMBER
VIC-00747,FIR-003084,NONE,FAMILY_MEMBER
VIC-02335,FIR-003085,NONE,SELF
VIC-01491,FIR-003085,MINOR,FAMILY_MEMBER
VIC-00420,FIR-003086,MINOR,POLICE_SUO_MOTU
VIC-01018,FIR-003086,MINOR,THIRD_PARTY
VIC-02841,FIR-003087,MINOR,POLICE_SUO_MOTU
VIC-00184,FIR-003088,MINOR,FAMILY_MEMBER
VIC-03631,FIR-003089,NONE,SELF
VIC-03100,FIR-003089,SEVERE,SELF
VIC-01235,FIR-003090,MINOR,FAMILY_MEMBER
VIC-00804,FIR-003090,MODERATE,SELF
VIC-01895,FIR-003091,NONE,THIRD_PARTY
VIC-02779,FIR-003092,NONE,SELF
VIC-00757,FIR-003093,MINOR,FAMILY_MEMBER
VIC-02270,FIR-003094,MODERATE,SELF
VIC-03292,FIR-003095,SEVERE,SELF
VIC-01754,FIR-003095,MINOR,SELF
VIC-01094,FIR-003096,SEVERE,POLICE_SUO_MOTU
VIC-02700,FIR-003097,MINOR,SELF
VIC-00884,FIR-003097,NONE,POLICE_SUO_MOTU
VIC-02944,FIR-003098,MODERATE,SELF
VIC-03379,FIR-003098,NONE,SELF
VIC-03045,FIR-003099,NONE,SELF
VIC-01040,FIR-003100,MINOR,FAMILY_MEMBER
VIC-01561,FIR-003100,NONE,SELF
VIC-03729,FIR-003101,NONE,THIRD_PARTY
VIC-00014,FIR-003102,SEVERE,SELF
VIC-01087,FIR-003103,MODERATE,THIRD_PARTY
VIC-00854,FIR-003104,SEVERE,SELF
VIC-02573,FIR-003104,MINOR,SELF
VIC-00018,FIR-003105,NONE,SELF
VIC-00150,FIR-003106,MODERATE,FAMILY_MEMBER
VIC-03309,FIR-003107,SEVERE,SELF
VIC-00134,FIR-003108,MINOR,THIRD_PARTY
VIC-01420,FIR-003108,NONE,SELF
VIC-03003,FIR-003109,MODERATE,FAMILY_MEMBER
VIC-02153,FIR-003110,SEVERE,SELF
VIC-01350,FIR-003110,MINOR,SELF
VIC-03515,FIR-003111,NONE,SELF
VIC-03133,FIR-003112,MINOR,SELF
VIC-02404,FIR-003113,NONE,POLICE_SUO_MOTU
VIC-00757,FIR-003113,MODERATE,SELF
VIC-02163,FIR-003114,MODERATE,FAMILY_MEMBER
VIC-02424,FIR-003115,NONE,SELF
VIC-02982,FIR-003116,MODERATE,THIRD_PARTY
VIC-03039,FIR-003117,MINOR,SELF
VIC-03378,FIR-003118,MODERATE,SELF
VIC-00472,FIR-003119,MODERATE,THIRD_PARTY
VIC-00558,FIR-003120,MINOR,SELF
VIC-02853,FIR-003121,NONE,SELF
VIC-01480,FIR-003122,NONE,SELF
VIC-03169,FIR-003122,SEVERE,SELF
VIC-03518,FIR-003123,NONE,FAMILY_MEMBER
VIC-01797,FIR-003124,MODERATE,SELF
VIC-02035,FIR-003125,SEVERE,SELF
VIC-00737,FIR-003125,NONE,THIRD_PARTY
VIC-01833,FIR-003126,NONE,SELF
VIC-01868,FIR-003127,MINOR,SELF
VIC-01356,FIR-003128,MODERATE,FAMILY_MEMBER
VIC-02332,FIR-003129,MINOR,SELF
VIC-03463,FIR-003130,MODERATE,SELF
VIC-02777,FIR-003130,MINOR,FAMILY_MEMBER
VIC-00631,FIR-003131,NONE,FAMILY_MEMBER
VIC-03530,FIR-003132,MODERATE,SELF
VIC-00086,FIR-003133,NONE,SELF
VIC-00627,FIR-003134,MINOR,FAMILY_MEMBER
VIC-00258,FIR-003135,SEVERE,THIRD_PARTY
VIC-00828,FIR-003136,NONE,SELF
VIC-03356,FIR-003136,NONE,SELF
VIC-00986,FIR-003137,MODERATE,SELF
VIC-01378,FIR-003137,MODERATE,SELF
VIC-00504,FIR-003138,MINOR,FAMILY_MEMBER
VIC-01528,FIR-003139,MODERATE,THIRD_PARTY
VIC-03526,FIR-003139,MODERATE,SELF
VIC-02510,FIR-003140,NONE,SELF
VIC-02003,FIR-003141,MINOR,FAMILY_MEMBER
VIC-00345,FIR-003141,NONE,SELF
VIC-00650,FIR-003142,NONE,FAMILY_MEMBER
VIC-01602,FIR-003143,MINOR,THIRD_PARTY
VIC-00994,FIR-003144,MODERATE,FAMILY_MEMBER
VIC-02145,FIR-003144,MINOR,POLICE_SUO_MOTU
VIC-01435,FIR-003145,MINOR,SELF
VIC-03237,FIR-003146,MODERATE,SELF
VIC-03446,FIR-003147,NONE,SELF
VIC-01507,FIR-003148,MODERATE,FAMILY_MEMBER
VIC-03853,FIR-003149,MINOR,SELF
VIC-00010,FIR-003150,MINOR,THIRD_PARTY
VIC-02125,FIR-003151,NONE,FAMILY_MEMBER
VIC-02519,FIR-003152,NONE,SELF
VIC-01843,FIR-003152,MINOR,FAMILY_MEMBER
VIC-01656,FIR-003153,NONE,THIRD_PARTY
VIC-03028,FIR-003154,NONE,SELF
VIC-00380,FIR-003154,NONE,SELF
VIC-01970,FIR-003155,NONE,FAMILY_MEMBER
VIC-01126,FIR-003155,MODERATE,SELF
VIC-02803,FIR-003156,MODERATE,FAMILY_MEMBER
VIC-00982,FIR-003157,MINOR,FAMILY_MEMBER
VIC-02839,FIR-003158,MINOR,SELF
VIC-02321,FIR-003159,NONE,SELF
VIC-00362,FIR-003159,NONE,THIRD_PARTY
VIC-03249,FIR-003160,MINOR,FAMILY_MEMBER
VIC-01353,FIR-003161,MODERATE,SELF
VIC-01144,FIR-003162,NONE,SELF
VIC-03109,FIR-003163,NONE,FAMILY_MEMBER
VIC-03137,FIR-003164,SEVERE,SELF
VIC-02128,FIR-003165,NONE,THIRD_PARTY
VIC-02315,FIR-003166,MODERATE,SELF
VIC-03609,FIR-003167,MINOR,SELF
VIC-00928,FIR-003168,MINOR,SELF
VIC-00219,FIR-003169,SEVERE,FAMILY_MEMBER
VIC-02015,FIR-003170,SEVERE,FAMILY_MEMBER
VIC-02031,FIR-003171,MINOR,SELF
VIC-01351,FIR-003171,NONE,SELF
VIC-02768,FIR-003172,MODERATE,FAMILY_MEMBER
VIC-02729,FIR-003172,SEVERE,POLICE_SUO_MOTU
VIC-01579,FIR-003173,MINOR,SELF
VIC-01382,FIR-003173,NONE,FAMILY_MEMBER
VIC-01681,FIR-003174,NONE,SELF
VIC-01630,FIR-003174,SEVERE,SELF
VIC-01046,FIR-003175,SEVERE,SELF
VIC-00728,FIR-003176,NONE,SELF
VIC-02806,FIR-003176,MINOR,SELF
VIC-01511,FIR-003177,NONE,SELF
VIC-02342,FIR-003178,SEVERE,SELF
VIC-00811,FIR-003179,MINOR,FAMILY_MEMBER
VIC-03369,FIR-003179,MINOR,SELF
VIC-00769,FIR-003180,SEVERE,THIRD_PARTY
VIC-03806,FIR-003181,MINOR,SELF
VIC-03499,FIR-003182,MINOR,FAMILY_MEMBER
VIC-00528,FIR-003183,NONE,SELF
VIC-00322,FIR-003184,MODERATE,FAMILY_MEMBER
VIC-00178,FIR-003185,NONE,SELF
VIC-01432,FIR-003186,MINOR,THIRD_PARTY
VIC-02378,FIR-003187,MODERATE,SELF
VIC-00086,FIR-003187,NONE,SELF
VIC-02525,FIR-003188,MINOR,SELF
VIC-01297,FIR-003189,SEVERE,SELF
VIC-03553,FIR-003190,NONE,SELF
VIC-01501,FIR-003191,NONE,SELF
VIC-00628,FIR-003192,MODERATE,POLICE_SUO_MOTU
VIC-01338,FIR-003193,MODERATE,SELF
VIC-01831,FIR-003194,NONE,THIRD_PARTY
VIC-02497,FIR-003195,NONE,SELF
VIC-01741,FIR-003196,MINOR,SELF
VIC-03202,FIR-003196,NONE,SELF
VIC-01648,FIR-003197,MODERATE,SELF
VIC-01725,FIR-003198,MINOR,SELF
VIC-02577,FIR-003199,MODERATE,FAMILY_MEMBER
VIC-00019,FIR-003200,MODERATE,SELF
VIC-02807,FIR-003201,SEVERE,SELF
VIC-01308,FIR-003202,MINOR,SELF
VIC-02859,FIR-003203,MINOR,THIRD_PARTY
VIC-00830,FIR-003204,MODERATE,POLICE_SUO_MOTU
VIC-02353,FIR-003205,MODERATE,FAMILY_MEMBER
VIC-02351,FIR-003206,NONE,SELF
VIC-02871,FIR-003206,NONE,SELF
VIC-03350,FIR-003207,NONE,SELF
VIC-00596,FIR-003207,MODERATE,FAMILY_MEMBER
VIC-00724,FIR-003208,NONE,SELF
VIC-02573,FIR-003209,SEVERE,SELF
VIC-03324,FIR-003210,NONE,SELF
VIC-01323,FIR-003211,MODERATE,SELF
VIC-02094,FIR-003211,NONE,FAMILY_MEMBER
VIC-01496,FIR-003212,MODERATE,SELF
VIC-00027,FIR-003213,NONE,FAMILY_MEMBER
VIC-01907,FIR-003214,MODERATE,SELF
VIC-01155,FIR-003215,NONE,FAMILY_MEMBER
VIC-02540,FIR-003216,MINOR,SELF
VIC-03059,FIR-003217,NONE,SELF
VIC-02468,FIR-003218,NONE,THIRD_PARTY
VIC-00831,FIR-003218,SEVERE,FAMILY_MEMBER
VIC-01840,FIR-003219,MINOR,THIRD_PARTY
VIC-01860,FIR-003220,NONE,SELF
VIC-02926,FIR-003221,NONE,FAMILY_MEMBER
VIC-01962,FIR-003222,NONE,SELF
VIC-03381,FIR-003223,MINOR,FAMILY_MEMBER
VIC-01014,FIR-003224,MODERATE,SELF
VIC-01540,FIR-003225,NONE,SELF
VIC-01056,FIR-003226,MODERATE,SELF
VIC-02579,FIR-003227,NONE,POLICE_SUO_MOTU
VIC-03032,FIR-003228,NONE,SELF
VIC-02720,FIR-003229,MINOR,THIRD_PARTY
VIC-01511,FIR-003229,NONE,SELF
VIC-01518,FIR-003230,MODERATE,SELF
VIC-00747,FIR-003231,MINOR,FAMILY_MEMBER
VIC-03889,FIR-003232,SEVERE,FAMILY_MEMBER
VIC-03804,FIR-003232,NONE,FAMILY_MEMBER
VIC-03030,FIR-003233,NONE,POLICE_SUO_MOTU
VIC-01786,FIR-003234,MODERATE,FAMILY_MEMBER
VIC-01141,FIR-003234,MODERATE,SELF
VIC-00201,FIR-003235,NONE,SELF
VIC-02732,FIR-003236,NONE,SELF
VIC-02732,FIR-003237,MINOR,SELF
VIC-03487,FIR-003237,MINOR,SELF
VIC-00550,FIR-003238,MINOR,SELF
VIC-02307,FIR-003239,NONE,FAMILY_MEMBER
VIC-02458,FIR-003239,SEVERE,SELF
VIC-00829,FIR-003240,MINOR,POLICE_SUO_MOTU
VIC-02306,FIR-003241,MINOR,POLICE_SUO_MOTU
VIC-01451,FIR-003242,MODERATE,THIRD_PARTY
VIC-00839,FIR-003242,NONE,SELF
VIC-03825,FIR-003243,MODERATE,SELF
VIC-02174,FIR-003243,MODERATE,FAMILY_MEMBER
VIC-03634,FIR-003244,NONE,SELF
VIC-02151,FIR-003245,MINOR,SELF
VIC-00536,FIR-003246,MODERATE,SELF
VIC-03867,FIR-003247,SEVERE,SELF
VIC-02516,FIR-003248,SEVERE,FAMILY_MEMBER
VIC-01258,FIR-003249,NONE,SELF
VIC-02371,FIR-003249,MINOR,FAMILY_MEMBER
VIC-00315,FIR-003250,MINOR,SELF
VIC-02624,FIR-003251,MINOR,SELF
VIC-00365,FIR-003252,MINOR,POLICE_SUO_MOTU
VIC-00864,FIR-003252,NONE,FAMILY_MEMBER
VIC-03133,FIR-003253,MINOR,FAMILY_MEMBER
VIC-02173,FIR-003254,NONE,FAMILY_MEMBER
VIC-00951,FIR-003255,NONE,THIRD_PARTY
VIC-00219,FIR-003256,NONE,FAMILY_MEMBER
VIC-01039,FIR-003257,MINOR,SELF
VIC-00646,FIR-003257,MINOR,THIRD_PARTY
VIC-01509,FIR-003258,NONE,SELF
VIC-00563,FIR-003259,MINOR,SELF
VIC-02092,FIR-003259,MINOR,THIRD_PARTY
VIC-02728,FIR-003260,MODERATE,THIRD_PARTY
VIC-02656,FIR-003261,NONE,SELF
VIC-02969,FIR-003262,MINOR,THIRD_PARTY
VIC-00304,FIR-003263,SEVERE,FAMILY_MEMBER
VIC-00846,FIR-003264,NONE,SELF
VIC-01354,FIR-003265,MINOR,SELF
VIC-01882,FIR-003266,NONE,FAMILY_MEMBER
VIC-00771,FIR-003267,NONE,FAMILY_MEMBER
VIC-00764,FIR-003268,MODERATE,SELF
VIC-02195,FIR-003269,NONE,THIRD_PARTY
VIC-00992,FIR-003270,NONE,SELF
VIC-03780,FIR-003271,MINOR,THIRD_PARTY
VIC-00435,FIR-003271,NONE,FAMILY_MEMBER
VIC-01994,FIR-003272,MODERATE,FAMILY_MEMBER
VIC-01141,FIR-003273,MODERATE,SELF
VIC-02517,FIR-003274,MINOR,THIRD_PARTY
VIC-03718,FIR-003274,MINOR,SELF
VIC-03534,FIR-003275,MINOR,SELF
VIC-01315,FIR-003275,NONE,SELF
VIC-00413,FIR-003276,NONE,FAMILY_MEMBER
VIC-01568,FIR-003277,NONE,SELF
VIC-03448,FIR-003278,SEVERE,FAMILY_MEMBER
VIC-01237,FIR-003278,MODERATE,SELF
VIC-03618,FIR-003279,NONE,SELF
VIC-02469,FIR-003280,MODERATE,SELF
VIC-00017,FIR-003281,MINOR,THIRD_PARTY
VIC-01209,FIR-003282,NONE,SELF
VIC-03762,FIR-003282,SEVERE,FAMILY_MEMBER
VIC-01935,FIR-003283,MINOR,FAMILY_MEMBER
VIC-03242,FIR-003284,NONE,FAMILY_MEMBER
VIC-01809,FIR-003285,MINOR,FAMILY_MEMBER
VIC-00778,FIR-003285,NONE,SELF
VIC-03032,FIR-003286,NONE,THIRD_PARTY
VIC-01998,FIR-003287,NONE,SELF
VIC-01383,FIR-003288,MINOR,FAMILY_MEMBER
VIC-01106,FIR-003289,NONE,SELF
VIC-02994,FIR-003290,MODERATE,SELF
VIC-03278,FIR-003291,SEVERE,SELF
VIC-01309,FIR-003292,MINOR,SELF
VIC-02978,FIR-003293,MINOR,SELF
VIC-03022,FIR-003294,MODERATE,FAMILY_MEMBER
VIC-03534,FIR-003295,NONE,FAMILY_MEMBER
VIC-02388,FIR-003296,SEVERE,SELF
VIC-00029,FIR-003297,MODERATE,SELF
VIC-02881,FIR-003298,NONE,FAMILY_MEMBER
VIC-03501,FIR-003299,NONE,SELF
VIC-00665,FIR-003300,MODERATE,SELF
VIC-00624,FIR-003301,NONE,THIRD_PARTY
VIC-03897,FIR-003302,MINOR,POLICE_SUO_MOTU
VIC-01218,FIR-003303,MINOR,FAMILY_MEMBER
VIC-00494,FIR-003304,NONE,SELF
VIC-02485,FIR-003305,SEVERE,THIRD_PARTY
VIC-01119,FIR-003305,MINOR,FAMILY_MEMBER
VIC-00784,FIR-003306,MODERATE,FAMILY_MEMBER
VIC-00105,FIR-003306,MODERATE,SELF
VIC-00563,FIR-003307,NONE,SELF
VIC-00700,FIR-003308,MODERATE,SELF
VIC-01027,FIR-003308,SEVERE,POLICE_SUO_MOTU
VIC-02976,FIR-003309,MODERATE,THIRD_PARTY
VIC-01953,FIR-003310,MODERATE,FAMILY_MEMBER
VIC-00572,FIR-003311,NONE,THIRD_PARTY
VIC-03610,FIR-003311,NONE,SELF
VIC-03333,FIR-003312,MINOR,SELF
VIC-03764,FIR-003313,MODERATE,FAMILY_MEMBER
VIC-02417,FIR-003314,MODERATE,SELF
VIC-02902,FIR-003315,NONE,SELF
VIC-03591,FIR-003316,MODERATE,SELF
VIC-01839,FIR-003317,MINOR,SELF
VIC-02819,FIR-003317,NONE,SELF
VIC-02260,FIR-003318,MODERATE,SELF
VIC-02451,FIR-003319,MODERATE,SELF
VIC-01893,FIR-003320,MODERATE,SELF
VIC-01771,FIR-003320,NONE,THIRD_PARTY
VIC-02179,FIR-003321,MINOR,SELF
VIC-01780,FIR-003322,MODERATE,POLICE_SUO_MOTU
VIC-02257,FIR-003323,NONE,SELF
VIC-02259,FIR-003324,NONE,THIRD_PARTY
VIC-02655,FIR-003325,NONE,FAMILY_MEMBER
VIC-02250,FIR-003326,MINOR,SELF
VIC-03763,FIR-003327,NONE,SELF
VIC-03745,FIR-003328,MINOR,FAMILY_MEMBER
VIC-02516,FIR-003328,MINOR,FAMILY_MEMBER
VIC-01747,FIR-003329,MINOR,FAMILY_MEMBER
VIC-01306,FIR-003330,NONE,FAMILY_MEMBER
VIC-03339,FIR-003331,MINOR,THIRD_PARTY
VIC-01536,FIR-003332,NONE,FAMILY_MEMBER
VIC-02320,FIR-003333,NONE,FAMILY_MEMBER
VIC-03740,FIR-003333,NONE,FAMILY_MEMBER
VIC-02886,FIR-003334,SEVERE,SELF
VIC-00048,FIR-003335,MODERATE,THIRD_PARTY
VIC-03372,FIR-003336,NONE,SELF
VIC-00668,FIR-003337,SEVERE,FAMILY_MEMBER
VIC-03466,FIR-003338,MODERATE,FAMILY_MEMBER
VIC-01438,FIR-003339,NONE,FAMILY_MEMBER
VIC-00450,FIR-003340,SEVERE,FAMILY_MEMBER
VIC-03324,FIR-003341,MINOR,SELF
VIC-03525,FIR-003341,MODERATE,SELF
VIC-02480,FIR-003342,NONE,THIRD_PARTY
VIC-02013,FIR-003343,NONE,THIRD_PARTY
VIC-01069,FIR-003344,NONE,THIRD_PARTY
VIC-02058,FIR-003344,MODERATE,SELF
VIC-03540,FIR-003345,MODERATE,THIRD_PARTY
VIC-02595,FIR-003345,MODERATE,SELF
VIC-03577,FIR-003346,MINOR,FAMILY_MEMBER
VIC-03401,FIR-003347,NONE,SELF
VIC-03594,FIR-003348,NONE,THIRD_PARTY
VIC-03069,FIR-003349,NONE,FAMILY_MEMBER
VIC-03651,FIR-003350,MODERATE,SELF
VIC-00844,FIR-003351,NONE,POLICE_SUO_MOTU
VIC-02064,FIR-003352,MINOR,POLICE_SUO_MOTU
VIC-01770,FIR-003352,MODERATE,SELF
VIC-02758,FIR-003353,MODERATE,SELF
VIC-02182,FIR-003353,NONE,THIRD_PARTY
VIC-02242,FIR-003354,SEVERE,FAMILY_MEMBER
VIC-00529,FIR-003355,NONE,SELF
VIC-02229,FIR-003356,NONE,SELF
VIC-02516,FIR-003357,MINOR,SELF
VIC-00753,FIR-003358,MODERATE,SELF
VIC-03747,FIR-003359,MODERATE,SELF
VIC-03426,FIR-003360,MINOR,FAMILY_MEMBER
VIC-01257,FIR-003361,NONE,SELF
VIC-00185,FIR-003362,MODERATE,SELF
VIC-02577,FIR-003363,NONE,SELF
VIC-03053,FIR-003364,MINOR,SELF
VIC-00602,FIR-003365,MINOR,SELF
VIC-01734,FIR-003366,MODERATE,POLICE_SUO_MOTU
VIC-02004,FIR-003367,NONE,FAMILY_MEMBER
VIC-02458,FIR-003368,MODERATE,FAMILY_MEMBER
VIC-02269,FIR-003369,SEVERE,THIRD_PARTY
VIC-01794,FIR-003370,SEVERE,THIRD_PARTY
VIC-00510,FIR-003371,MODERATE,FAMILY_MEMBER
VIC-00915,FIR-003372,MINOR,FAMILY_MEMBER
VIC-00105,FIR-003373,MINOR,SELF
VIC-02405,FIR-003373,NONE,SELF
VIC-03312,FIR-003374,MODERATE,FAMILY_MEMBER
VIC-00915,FIR-003375,NONE,SELF
VIC-00126,FIR-003375,MINOR,POLICE_SUO_MOTU
VIC-02982,FIR-003376,MINOR,SELF
VIC-03590,FIR-003377,MINOR,SELF
VIC-02330,FIR-003378,NONE,POLICE_SUO_MOTU
VIC-01603,FIR-003379,MODERATE,SELF
VIC-02462,FIR-003380,NONE,SELF
VIC-00333,FIR-003380,MINOR,SELF
VIC-02116,FIR-003381,NONE,SELF
VIC-00224,FIR-003382,MODERATE,POLICE_SUO_MOTU
VIC-01879,FIR-003383,MINOR,SELF
VIC-02573,FIR-003384,NONE,SELF
