fir_id,location_id,exact_address,landmark
FIR-003140,LOC-00945,"Near LOC-00945, Shivamogga",School
FIR-003141,LOC-00942,"Near LOC-00942, Shivamogga",School
FIR-003142,LOC-00954,"Near LOC-00954, Shivamogga",Circle
FIR-003143,LOC-00957,"Near LOC-00957, Shivamogga",Bus Stand
FIR-003144,LOC-00945,"Near LOC-00945, Shivamogga",Temple
FIR-003145,LOC-00943,"Near LOC-00943, Shivamogga",School
FIR-003146,LOC-00944,"Near LOC-00944, Shivamogga",Circle
FIR-003147,LOC-00943,"Near LOC-00943, Shivamogga",Petrol Bunk
FIR-003148,LOC-00955,"Near LOC-00955, Shivamogga",Temple
FIR-003149,LOC-00958,"Near LOC-00958, Shivamogga",Market
FIR-003150,LOC-00956,"Near LOC-00956, Shivamogga",Petrol Bunk
FIR-003151,LOC-00938,"Near LOC-00938, Shivamogga",Bus Stand
FIR-003152,LOC-00949,"Near LOC-00949, Shivamogga",Petrol Bunk
FIR-003153,LOC-00936,"Near LOC-00936, Shivamogga",Bus Stand
FIR-003154,LOC-00951,"Near LOC-00951, Shivamogga",Circle
FIR-003155,LOC-00943,"Near LOC-00943, Shivamogga",School
FIR-003156,LOC-00953,"Near LOC-00953, Shivamogga",Temple
FIR-003157,LOC-00949,"Near LOC-00949, Shivamogga",Temple
FIR-003158,LOC-00943,"Near LOC-00943, Shivamogga",School
FIR-003159,LOC-00933,"Near LOC-00933, Shivamogga",Petrol Bunk
FIR-003160,LOC-00942,"Near LOC-00942, Shivamogga",Temple
FIR-003161,LOC-00934,"Near LOC-00934, Shivamogga",Bus Stand
FIR-003162,LOC-00944,"Near LOC-00944, Shivamogga",Petrol Bunk
FIR-003163,LOC-00948,"Near LOC-00948, Shivamogga",Bus Stand
FIR-003164,LOC-00953,"Near LOC-00953, Shivamogga",Circle
FIR-003165,LOC-00957,"Near LOC-00957, Shivamogga",Market
FIR-003166,LOC-00937,"Near LOC-00937, Shivamogga",Bus Stand
FIR-003167,LOC-00932,"Near LOC-00932, Shivamogga",Petrol Bunk
FIR-003168,LOC-00938,"Near LOC-00938, Shivamogga",Petrol Bunk
FIR-003169,LOC-00953,"Near LOC-00953, Shivamogga",Circle
FIR-003170,LOC-00936,"Near LOC-00936, Shivamogga",Market
FIR-003171,LOC-00953,"Near LOC-00953, Shivamogga",Market
FIR-003172,LOC-00947,"Near LOC-00947, Shivamogga",Petrol Bunk
FIR-003173,LOC-00956,"Near LOC-00956, Shivamogga",Circle
FIR-003174,LOC-00945,"Near LOC-00945, Shivamogga",Bus Stand
FIR-003175,LOC-00939,"Near LOC-00939, Shivamogga",School
FIR-003176,LOC-00939,"Near LOC-00939, Shivamogga",Temple
FIR-003177,LOC-00935,"Near LOC-00935, Shivamogga",Bus Stand
FIR-003178,LOC-00950,"Near LOC-00950, Shivamogga",Petrol Bunk
FIR-003179,LOC-00935,"Near LOC-00935, Shivamogga",Petrol Bunk
FIR-003180,LOC-00958,"Near LOC-00958, Shivamogga",School
FIR-003181,LOC-00941,"Near LOC-00941, Shivamogga",Temple
FIR-003182,LOC-00940,"Near LOC-00940, Shivamogga",Petrol Bunk
FIR-003183,LOC-00940,"Near LOC-00940, Shivamogga",Circle
FIR-003184,LOC-00952,"Near LOC-00952, Shivamogga",Temple
FIR-003185,LOC-00958,"Near LOC-00958, Shivamogga",Bus Stand
FIR-003186,LOC-00953,"Near LOC-00953, Shivamogga",Market
FIR-003187,LOC-00953,"Near LOC-00953, Shivamogga",Circle
FIR-003188,LOC-00934,"Near LOC-00934, Shivamogga",Petrol Bunk
FIR-003189,LOC-00943,"Near LOC-00943, Shivamogga",Market
FIR-003190,LOC-00934,"Near LOC-00934, Shivamogga",School
FIR-003191,LOC-00943,"Near LOC-00943, Shivamogga",School
FIR-003192,LOC-00953,"Near LOC-00953, Shivamogga",Temple
FIR-003193,LOC-00945,"Near LOC-00945, Shivamogga",Temple
FIR-003194,LOC-00946,"Near LOC-00946, Shivamogga",Market
FIR-003195,LOC-00946,"Near LOC-00946, Shivamogga",School
FIR-003196,LOC-00937,"Near LOC-00937, Shivamogga",Circle
FIR-003197,LOC-00944,"Near LOC-00944, Shivamogga",Temple
FIR-003198,LOC-00943,"Near LOC-00943, Shivamogga",Petrol Bunk
FIR-003199,LOC-00940,"Near LOC-00940, Shivamogga",School
FIR-003200,LOC-00952,"Near LOC-00952, Shivamogga",Market
FIR-003201,LOC-00936,"Near LOC-00936, Shivamogga",Petrol Bunk
FIR-003202,LOC-00945,"Near LOC-00945, Shivamogga",Bus Stand
FIR-003203,LOC-00954,"Near LOC-00954, Shivamogga",Market
FIR-003204,LOC-00933,"Near LOC-00933, Shivamogga",Market
FIR-003205,LOC-00951,"Near LOC-00951, Shivamogga",Petrol Bunk
FIR-003206,LOC-00942,"Near LOC-00942, Shivamogga",School
FIR-003207,LOC-00941,"Near LOC-00941, Shivamogga",Temple
FIR-003208,LOC-00948,"Near LOC-00948, Shivamogga",School
FIR-003209,LOC-00958,"Near LOC-00958, Shivamogga",Market
FIR-003210,LOC-00945,"Near LOC-00945, Shivamogga",School
FIR-003211,LOC-00972,"Near LOC-00972, Tumakuru",Bus Stand
FIR-003212,LOC-00964,"Near LOC-00964, Tumakuru",Bus Stand
FIR-003213,LOC-00972,"Near LOC-00972, Tumakuru",Petrol Bunk
FIR-003214,LOC-00964,"Near LOC-00964, Tumakuru",Bus Stand
FIR-003215,LOC-00972,"Near LOC-00972, Tumakuru",Temple
FIR-003216,LOC-00972,"Near LOC-00972, Tumakuru",Petrol Bunk
FIR-003217,LOC-00981,"Near LOC-00981, Tumakuru",Petrol Bunk
FIR-003218,LOC-00969,"Near LOC-00969, Tumakuru",Bus Stand
FIR-003219,LOC-00979,"Near LOC-00979, Tumakuru",Circle
FIR-003220,LOC-00964,"Near LOC-00964, Tumakuru",Bus Stand
FIR-003221,LOC-00965,"Near LOC-00965, Tumakuru",Petrol Bunk
FIR-003222,LOC-00981,"Near LOC-00981, Tumakuru",Petrol Bunk
FIR-003223,LOC-00978,"Near LOC-00978, Tumakuru",Petrol Bunk
FIR-003224,LOC-00981,"Near LOC-00981, Tumakuru",Bus Stand
FIR-003225,LOC-00963,"Near LOC-00963, Tumakuru",Bus Stand
FIR-003226,LOC-00960,"Near LOC-00960, Tumakuru",Circle
FIR-003227,LOC-00969,"Near LOC-00969, Tumakuru",Market
FIR-003228,LOC-00984,"Near LOC-00984, Tumakuru",Bus Stand
FIR-003229,LOC-00973,"Near LOC-00973, Tumakuru",Bus Stand
FIR-003230,LOC-00984,"Near LOC-00984, Tumakuru",Temple
FIR-003231,LOC-00960,"Near LOC-00960, Tumakuru",Market
FIR-003232,LOC-00966,"Near LOC-00966, Tumakuru",School
FIR-003233,LOC-00969,"Near LOC-00969, Tumakuru",Petrol Bunk
FIR-003234,LOC-00976,"Near LOC-00976, Tumakuru",Market
FIR-003235,LOC-00972,"Near LOC-00972, Tumakuru",Petrol Bunk
FIR-003236,LOC-00980,"Near LOC-00980, Tumakuru",School
FIR-003237,LOC-00974,"Near LOC-00974, Tumakuru",Petrol Bunk
FIR-003238,LOC-00964,"Near LOC-00964, Tumakuru",Circle
FIR-003239,LOC-00970,"Near LOC-00970, Tumakuru",School
FIR-003240,LOC-00961,"Near LOC-00961, Tumakuru",Circle
FIR-003241,LOC-00974,"Near LOC-00974, Tumakuru",Market
FIR-003242,LOC-00976,"Near LOC-00976, Tumakuru",Circle
FIR-003243,LOC-00977,"Near LOC-00977, Tumakuru",Circle
FIR-003244,LOC-00960,"Near LOC-00960, Tumakuru",Circle
FIR-003245,LOC-00977,"Near LOC-00977, Tumakuru",Market
FIR-003246,LOC-00983,"Near LOC-00983, Tumakuru",Bus Stand
FIR-003247,LOC-00981,"Near LOC-00981, Tumakuru",Market
FIR-003248,LOC-00974,"Near LOC-00974, Tumakuru",Bus Stand
FIR-003249,LOC-00959,"Near LOC-00959, Tumakuru",School
FIR-003250,LOC-00968,"Near LOC-00968, Tumakuru",Bus Stand
FIR-003251,LOC-00973,"Near LOC-00973, Tumakuru",Bus Stand
FIR-003252,LOC-00985,"Near LOC-00985, Tumakuru",Petrol Bunk
FIR-003253,LOC-00970,"Near LOC-00970, Tumakuru",Bus Stand
FIR-003254,LOC-00971,"Near LOC-00971, Tumakuru",School
FIR-003255,LOC-00981,"Near LOC-00981, Tumakuru",Petrol Bunk
FIR-003256,LOC-00960,"Near LOC-00960, Tumakuru",Circle
FIR-003257,LOC-00964,"Near LOC-00964, Tumakuru",Market
FIR-003258,LOC-00972,"Near LOC-00972, Tumakuru",Market
FIR-003259,LOC-00982,"Near LOC-00982, Tumakuru",Market
FIR-003260,LOC-00979,"Near LOC-00979, Tumakuru",Circle
FIR-003261,LOC-00968,"Near LOC-00968, Tumakuru",Petrol Bunk
FIR-003262,LOC-00960,"Near LOC-00960, Tumakuru",School
FIR-003263,LOC-00964,"Near LOC-00964, Tumakuru",School
FIR-003264,LOC-00967,"Near LOC-00967, Tumakuru",Circle
FIR-003265,LOC-00964,"Near LOC-00964, Tumakuru",School
FIR-003266,LOC-00962,"Near LOC-00962, Tumakuru",Market
FIR-003267,LOC-00976,"Near LOC-00976, Tumakuru",Bus Stand
FIR-003268,LOC-00971,"Near LOC-00971, Tumakuru",Temple
FIR-003269,LOC-00962,"Near LOC-00962, Tumakuru",Temple
FIR-003270,LOC-00981,"Near LOC-00981, Tumakuru",Bus Stand
FIR-003271,LOC-00962,"Near LOC-00962, Tumakuru",Temple
FIR-003272,LOC-00968,"Near LOC-00968, Tumakuru",Circle
FIR-003273,LOC-00966,"Near LOC-00966, Tumakuru",Bus Stand
FIR-003274,LOC-00960,"Near LOC-00960, Tumakuru",Petrol Bunk
FIR-003275,LOC-00985,"Near LOC-00985, Tumakuru",Petrol Bunk
FIR-003276,LOC-00975,"Near LOC-00975, Tumakuru",Bus Stand
FIR-003277,LOC-00980,"Near LOC-00980, Tumakuru",School
FIR-003278,LOC-00982,"Near LOC-00982, Tumakuru",Bus Stand
FIR-003279,LOC-00983,"Near LOC-00983, Tumakuru",Circle
FIR-003280,LOC-00966,"Near LOC-00966, Tumakuru",Market
FIR-003281,LOC-00969,"Near LOC-00969, Tumakuru",School
FIR-003282,LOC-00978,"Near LOC-00978, Tumakuru",Circle
FIR-003283,LOC-00959,"Near LOC-00959, Tumakuru",Market
FIR-003284,LOC-00967,"Near LOC-00967, Tumakuru",Petrol Bunk
FIR-003285,LOC-00960,"Near LOC-00960, Tumakuru",Circle
FIR-003286,LOC-00981,"Near LOC-00981, Tumakuru",Market
FIR-003287,LOC-00965,"Near LOC-00965, Tumakuru",Circle
FIR-003288,LOC-00975,"Near LOC-00975, Tumakuru",Petrol Bunk
FIR-003289,LOC-00961,"Near LOC-00961, Tumakuru",Temple
FIR-003290,LOC-00963,"Near LOC-00963, Tumakuru",Market
FIR-003291,LOC-00967,"Near LOC-00967, Tumakuru",Circle
FIR-003292,LOC-00975,"Near LOC-00975, Tumakuru",Petrol Bunk
FIR-003293,LOC-00960,"Near LOC-00960, Tumakuru",School
FIR-003294,LOC-00983,"Near LOC-00983, Tumakuru",Market
FIR-003295,LOC-00980,"Near LOC-00980, Tumakuru",Temple
FIR-003296,LOC-01001,"Near LOC-01001, Udupi",Petrol Bunk
FIR-003297,LOC-00994,"Near LOC-00994, Udupi",Market
FIR-003298,LOC-00996,"Near LOC-00996, Udupi",Temple
FIR-003299,LOC-00994,"Near LOC-00994, Udupi",Petrol Bunk
FIR-003300,LOC-00998,"Near LOC-00998, Udupi",Market
FIR-003301,LOC-01009,"Near LOC-01009, Udupi",Circle
FIR-003302,LOC-00988,"Near LOC-00988, Udupi",School
FIR-003303,LOC-00991,"Near LOC-00991, Udupi",Market
FIR-003304,LOC-00994,"Near LOC-00994, Udupi",Petrol Bunk
FIR-003305,LOC-00989,"Near LOC-00989, Udupi",Petrol Bunk
FIR-003306,LOC-00996,"Near LOC-00996, Udupi",Circle
FIR-003307,LOC-01006,"Near LOC-01006, Udupi",Petrol Bunk
FIR-003308,LOC-01006,"Near LOC-01006, Udupi",School
FIR-003309,LOC-01004,"Near LOC-01004, Udupi",Circle
FIR-003310,LOC-01005,"Near LOC-01005, Udupi",Circle
FIR-003311,LOC-01002,"Near LOC-01002, Udupi",Temple
FIR-003312,LOC-00990,"Near LOC-00990, Udupi",Petrol Bunk
FIR-003313,LOC-00988,"Near LOC-00988, Udupi",Temple
FIR-003314,LOC-00996,"Near LOC-00996, Udupi",Temple
FIR-003315,LOC-00992,"Near LOC-00992, Udupi",Petrol Bunk
FIR-003316,LOC-00992,"Near LOC-00992, Udupi",Bus Stand
FIR-003317,LOC-00996,"Near LOC-00996, Udupi",Bus Stand
FIR-003318,LOC-00986,"Near LOC-00986, Udupi",Petrol Bunk
FIR-003319,LOC-00993,"Near LOC-00993, Udupi",Market
FIR-003320,LOC-00996,"Near LOC-00996, Udupi",Circle
FIR-003321,LOC-01006,"Near LOC-01006, Udupi",Market
FIR-003322,LOC-01010,"Near LOC-01010, Udupi",Market
FIR-003323,LOC-00999,"Near LOC-00999, Udupi",Temple
FIR-003324,LOC-01003,"Near LOC-01003, Udupi",Temple
FIR-003325,LOC-01003,"Near LOC-01003, Udupi",Petrol Bunk
FIR-003326,LOC-01003,"Near LOC-01003, Udupi",Petrol Bunk
FIR-003327,LOC-00995,"Near LOC-00995, Udupi",Temple
FIR-003328,LOC-01010,"Near LOC-01010, Udupi",School
FIR-003329,LOC-01010,"Near LOC-01010, Udupi",Market
FIR-003330,LOC-01012,"Near LOC-01012, Udupi",Petrol Bunk
FIR-003331,LOC-00999,"Near LOC-00999, Udupi",Circle
FIR-003332,LOC-00990,"Near LOC-00990, Udupi",Market
FIR-003333,LOC-01008,"Near LOC-01008, Udupi",Temple
FIR-003334,LOC-00996,"Near LOC-00996, Udupi",School
FIR-003335,LOC-00992,"Near LOC-00992, Udupi",Circle
FIR-003336,LOC-01001,"Near LOC-01001, Udupi",Market
FIR-003337,LOC-01012,"Near LOC-01012, Udupi",Circle
FIR-003338,LOC-00997,"Near LOC-00997, Udupi",Petrol Bunk
FIR-003339,LOC-01007,"Near LOC-01007, Udupi",Petrol Bunk
FIR-003340,LOC-00993,"Near LOC-00993, Udupi",Bus Stand
FIR-003341,LOC-00996,"Near LOC-00996, Udupi",School
FIR-003342,LOC-01002,"Near LOC-01002, Udupi",Bus Stand
FIR-003343,LOC-00992,"Near LOC-00992, Udupi",Circle
FIR-003344,LOC-00998,"Near LOC-00998, Udupi",Petrol Bunk
FIR-003345,LOC-01011,"Near LOC-01011, Udupi",Bus Stand
FIR-003346,LOC-01012,"Near LOC-01012, Udupi",Temple
FIR-003347,LOC-01006,"Near LOC-01006, Udupi",Temple
FIR-003348,LOC-00996,"Near LOC-00996, Udupi",Petrol Bunk
FIR-003349,LOC-01000,"Near LOC-01000, Udupi",School
FIR-003350,LOC-00989,"Near LOC-00989, Udupi",Temple
FIR-003351,LOC-01005,"Near LOC-01005, Udupi",Market
FIR-003352,LOC-00990,"Near LOC-00990, Udupi",Bus Stand
FIR-003353,LOC-00988,"Near LOC-00988, Udupi",Circle
FIR-003354,LOC-00992,"Near LOC-00992, Udupi",Circle
FIR-003355,LOC-01009,"Near LOC-01009, Udupi",Market
FIR-003356,LOC-00991,"Near LOC-00991, Udupi",Petrol Bunk
FIR-003357,LOC-00992,"Near LOC-00992, Udupi",School
FIR-003358,LOC-00997,"Near LOC-00997, Udupi",Bus Stand
FIR-003359,LOC-00993,"Near LOC-00993, Udupi",Temple
FIR-003360,LOC-00995,"Near LOC-00995, Udupi",Circle
FIR-003361,LOC-01005,"Near LOC-01005, Udupi",Petrol Bunk
FIR-003362,LOC-01005,"Near LOC-01005, Udupi",Petrol Bunk
FIR-003363,LOC-01006,"Near LOC-01006, Udupi",Circle
FIR-003364,LOC-01000,"Near LOC-01000, Udupi",Bus Stand
FIR-003365,LOC-00998,"Near LOC-00998, Udupi",Circle
FIR-003366,LOC-01004,"Near LOC-01004, Udupi",Petrol Bunk
FIR-003367,LOC-00986,"Near LOC-00986, Udupi",Temple
FIR-003368,LOC-00993,"Near LOC-00993, Udupi",Bus Stand
FIR-003369,LOC-01006,"Near LOC-01006, Udupi",School
FIR-003370,LOC-01000,"Near LOC-01000, Udupi",School
FIR-003371,LOC-01009,"Near LOC-01009, Udupi",Petrol Bunk
FIR-003372,LOC-01007,"Near LOC-01007, Udupi",Temple
FIR-003373,LOC-01008,"Near LOC-01008, Udupi",Circle
FIR-003374,LOC-01011,"Near LOC-01011, Udupi",Circle
FIR-003375,LOC-01008,"Near LOC-01008, Udupi",Market
FIR-003376,LOC-00987,"Near LOC-00987, Udupi",Circle
FIR-003377,LOC-00993,"Near LOC-00993, Udupi",Bus Stand
FIR-003378,LOC-01006,"Near LOC-01006, Udupi",Market
FIR-003379,LOC-00989,"Near LOC-00989, Udupi",School
FIR-003380,LOC-00987,"Near LOC-00987, Udupi",Petrol Bunk
FIR-003381,LOC-01037,"Near LOC-01037, Uttara Kannada",Petrol Bunk
FIR-003382,LOC-01023,"Near LOC-01023, Uttara Kannada",Petrol Bunk
FIR-003383,LOC-01020,"Near LOC-01020, Uttara Kannada",Circle
FIR-003384,LOC-01030,"Near LOC-01030, Uttara Kannada",Circle
FIR-003385,LOC-01031,"Near LOC-01031, Uttara Kannada",Circle
FIR-003386,LOC-01030,"Near LOC-01030, Uttara Kannada",Bus Stand
FIR-003387,LOC-01025,"Near LOC-01025, Uttara Kannada",Temple
FIR-003388,LOC-01035,"Near LOC-01035, Uttara Kannada",Temple
FIR-003389,LOC-01032,"Near LOC-01032, Uttara Kannada",Temple
FIR-003390,LOC-01013,"Near LOC-01013, Uttara Kannada",Petrol Bunk
FIR-003391,LOC-01014,"Near LOC-01014, Uttara Kannada",Bus Stand
FIR-003392,LOC-01036,"Near LOC-01036, Uttara Kannada",Bus Stand
FIR-003393,LOC-01038,"Near LOC-01038, Uttara Kannada",Petrol Bunk
FIR-003394,LOC-01035,"Near LOC-01035, Uttara Kannada",Petrol Bunk
FIR-003395,LOC-01018,"Near LOC-01018, Uttara Kannada",Bus Stand
FIR-003396,LOC-01020,"Near LOC-01020, Uttara Kannada",School
FIR-003397,LOC-01032,"Near LOC-01032, Uttara Kannada",Circle
FIR-003398,LOC-01016,"Near LOC-01016, Uttara Kannada",Market
FIR-003399,LOC-01014,"Near LOC-01014, Uttara Kannada",Petrol Bunk
FIR-003400,LOC-01015,"Near LOC-01015, Uttara Kannada",Temple
FIR-003401,LOC-01027,"Near LOC-01027, Uttara Kannada",Temple
FIR-003402,LOC-01029,"Near LOC-01029, Uttara Kannada",Petrol Bunk
FIR-003403,LOC-01027,"Near LOC-01027, Uttara Kannada",Temple
FIR-003404,LOC-01037,"Near LOC-01037, Uttara Kannada",Petrol Bunk
FIR-003405,LOC-01018,"Near LOC-01018, Uttara Kannada",Circle
FIR-003406,LOC-01023,"Near LOC-01023, Uttara Kannada",School
FIR-003407,LOC-01034,"Near LOC-01034, Uttara Kannada",Temple
FIR-003408,LOC-01017,"Near LOC-01017, Uttara Kannada",Petrol Bunk
FIR-003409,LOC-01036,"Near LOC-01036, Uttara Kannada",Temple
FIR-003410,LOC-01028,"Near LOC-01028, Uttara Kannada",Bus Stand
FIR-003411,LOC-01039,"Near LOC-01039, Uttara Kannada",Bus Stand
FIR-003412,LOC-01035,"Near LOC-01035, Uttara Kannada",Petrol Bunk
FIR-003413,LOC-01028,"Near LOC-01028, Uttara Kannada",Market
FIR-003414,LOC-01019,"Near LOC-01019, Uttara Kannada",School
FIR-003415,LOC-01020,"Near LOC-01020, Uttara Kannada",Market
FIR-003416,LOC-01029,"Near LOC-01029, Uttara Kannada",Petrol Bunk
FIR-003417,LOC-01031,"Near LOC-01031, Uttara Kannada",Petrol Bunk
FIR-003418,LOC-01034,"Near LOC-01034, Uttara Kannada",School
FIR-003419,LOC-01015,"Near LOC-01015, Uttara Kannada",Temple
FIR-003420,LOC-01025,"Near LOC-01025, Uttara Kannada",Circle
FIR-003421,LOC-01035,"Near LOC-01035, Uttara Kannada",Petrol Bunk
FIR-003422,LOC-01022,"Near LOC-01022, Uttara Kannada",Bus Stand
FIR-003423,LOC-01039,"Near LOC-01039, Uttara Kannada",School
FIR-003424,LOC-01024,"Near LOC-01024, Uttara Kannada",Circle
FIR-003425,LOC-01013,"Near LOC-01013, Uttara Kannada",Market
FIR-003426,LOC-01021,"Near LOC-01021, Uttara Kannada",Bus Stand
FIR-003427,LOC-01032,"Near LOC-01032, Uttara Kannada",Bus Stand
FIR-003428,LOC-01025,"Near LOC-01025, Uttara Kannada",Petrol Bunk
FIR-003429,LOC-01016,"Near LOC-01016, Uttara Kannada",Circle
FIR-003430,LOC-01021,"Near LOC-01021, Uttara Kannada",Circle
FIR-003431,LOC-01033,"Near LOC-01033, Uttara Kannada",Bus Stand
FIR-003432,LOC-01020,"Near LOC-01020, Uttara Kannada",Temple
FIR-003433,LOC-01026,"Near LOC-01026, Uttara Kannada",School
FIR-003434,LOC-01032,"Near LOC-01032, Uttara Kannada",Bus Stand
FIR-003435,LOC-01022,"Near LOC-01022, Uttara Kannada",Bus Stand
FIR-003436,LOC-01021,"Near LOC-01021, Uttara Kannada",Petrol Bunk
FIR-003437,LOC-01028,"Near LOC-01028, Uttara Kannada",School
FIR-003438,LOC-01038,"Near LOC-01038, Uttara Kannada",Temple
FIR-003439,LOC-01020,"Near LOC-01020, Uttara Kannada",Market
FIR-003440,LOC-01031,"Near LOC-01031, Uttara Kannada",Circle
FIR-003441,LOC-01020,"Near LOC-01020, Uttara Kannada",Circle
FIR-003442,LOC-01032,"Near LOC-01032, Uttara Kannada",Temple
FIR-003443,LOC-01026,"Near LOC-01026, Uttara Kannada",School
FIR-003444,LOC-01026,"Near LOC-01026, Uttara Kannada",Temple
FIR-003445,LOC-01032,"Near LOC-01032, Uttara Kannada",Circle
FIR-003446,LOC-01038,"Near LOC-01038, Uttara Kannada",Market
FIR-003447,LOC-01024,"Near LOC-01024, Uttara Kannada",Circle
FIR-003448,LOC-01033,"Near LOC-01033, Uttara Kannada",Petrol Bunk
FIR-003449,LOC-01022,"Near LOC-01022, Uttara Kannada",Market
FIR-003450,LOC-01034,"Near LOC-01034, Uttara Kannada",Temple
FIR-003451,LOC-01014,"Near LOC-01014, Uttara Kannada",Temple
FIR-003452,LOC-01017,"Near LOC-01017, Uttara Kannada",Circle
FIR-003453,LOC-01027,"Near LOC-01027, Uttara Kannada",Temple
FIR-003454,LOC-01029,"Near LOC-01029, Uttara Kannada",Circle
FIR-003455,LOC-01037,"Near LOC-01037, Uttara Kannada",School
FIR-003456,LOC-01019,"Near LOC-01019, Uttara Kannada",Petrol Bunk
FIR-003457,LOC-01023,"Near LOC-01023, Uttara Kannada",Bus Stand
FIR-003458,LOC-01036,"Near LOC-01036, Uttara Kannada",Circle
FIR-003459,LOC-01038,"Near LOC-01038, Uttara Kannada",Circle
FIR-003460,LOC-01017,"Near LOC-01017, Uttara Kannada",Petrol Bunk
FIR-003461,LOC-01025,"Near LOC-01025, Uttara Kannada",Temple
FIR-003462,LOC-01020,"Near LOC-01020, Uttara Kannada",School
FIR-003463,LOC-01030,"Near LOC-01030, Uttara Kannada",Petrol Bunk
FIR-003464,LOC-01024,"Near LOC-01024, Uttara Kannada",Circle
FIR-003465,LOC-01018,"Near LOC-01018, Uttara Kannada",Bus Stand
FIR-003466,LOC-01058,"Near LOC-01058, Vijayapura",Bus Stand
FIR-003467,LOC-01045,"Near LOC-01045, Vijayapura",Bus Stand
FIR-003468,LOC-01045,"Near LOC-01045, Vijayapura",Temple
FIR-003469,LOC-01061,"Near LOC-01061, Vijayapura",Circle
FIR-003470,LOC-01061,"Near LOC-01061, Vijayapura",Circle
FIR-003471,LOC-01040,"Near LOC-01040, Vijayapura",Petrol Bunk
FIR-003472,LOC-01046,"Near LOC-01046, Vijayapura",Bus Stand
FIR-003473,LOC-01063,"Near LOC-01063, Vijayapura",Market
FIR-003474,LOC-01060,"Near LOC-01060, Vijayapura",Market
FIR-003475,LOC-01050,"Near LOC-01050, Vijayapura",School
FIR-003476,LOC-01042,"Near LOC-01042, Vijayapura",Market
FIR-003477,LOC-01042,"Near LOC-01042, Vijayapura",Temple
FIR-003478,LOC-01053,"Near LOC-01053, Vijayapura",Circle
FIR-003479,LOC-01055,"Near LOC-01055, Vijayapura",Market
FIR-003480,LOC-01053,"Near LOC-01053, Vijayapura",Temple
FIR-003481,LOC-01062,"Near LOC-01062, Vijayapura",Petrol Bunk
FIR-003482,LOC-01040,"Near LOC-01040, Vijayapura",Circle
FIR-003483,LOC-01047,"Near LOC-01047, Vijayapura",Circle
FIR-003484,LOC-01046,"Near LOC-01046, Vijayapura",Temple
FIR-003485,LOC-01051,"Near LOC-01051, Vijayapura",School
FIR-003486,LOC-01062,"Near LOC-01062, Vijayapura",Circle
FIR-003487,LOC-01065,"Near LOC-01065, Vijayapura",Bus Stand
FIR-003488,LOC-01049,"Near LOC-01049, Vijayapura",Bus Stand
FIR-003489,LOC-01059,"Near LOC-01059, Vijayapura",Market
FIR-003490,LOC-01046,"Near LOC-01046, Vijayapura",Temple
FIR-003491,LOC-01051,"Near LOC-01051, Vijayapura",Bus Stand
FIR-003492,LOC-01063,"Near LOC-01063, Vijayapura",Petrol Bunk
FIR-003493,LOC-01040,"Near LOC-01040, Vijayapura",Circle
FIR-003494,LOC-01041,"Near LOC-01041, Vijayapura",Bus Stand
FIR-003495,LOC-01056,"Near LOC-01056, Vijayapura",School
FIR-003496,LOC-01058,"Near LOC-01058, Vijayapura",Circle
FIR-003497,LOC-01046,"Near LOC-01046, Vijayapura",School
FIR-003498,LOC-01045,"Near LOC-01045, Vijayapura",Market
FIR-003499,LOC-01048,"Near LOC-01048, Vijayapura",Temple
FIR-003500,LOC-01040,"Near LOC-01040, Vijayapura",Circle
FIR-003501,LOC-01063,"Near LOC-01063, Vijayapura",Temple
FIR-003502,LOC-01052,"Near LOC-01052, Vijayapura",School
FIR-003503,LOC-01040,"Near LOC-01040, Vijayapura",Bus Stand
FIR-003504,LOC-01045,"Near LOC-01045, Vijayapura",Petrol Bunk
FIR-003505,LOC-01066,"Near LOC-01066, Vijayapura",Temple
FIR-003506,LOC-01048,"Near LOC-01048, Vijayapura",School
FIR-003507,LOC-01041,"Near LOC-01041, Vijayapura",Circle
FIR-003508,LOC-01045,"Near LOC-01045, Vijayapura",School
FIR-003509,LOC-01042,"Near LOC-01042, Vijayapura",Market
FIR-003510,LOC-01057,"Near LOC-01057, Vijayapura",Temple
FIR-003511,LOC-01056,"Near LOC-01056, Vijayapura",Petrol Bunk
FIR-003512,LOC-01063,"Near LOC-01063, Vijayapura",School
FIR-003513,LOC-01049,"Near LOC-01049, Vijayapura",School
FIR-003514,LOC-01059,"Near LOC-01059, Vijayapura",Temple
FIR-003515,LOC-01046,"Near LOC-01046, Vijayapura",School
FIR-003516,LOC-01063,"Near LOC-01063, Vijayapura",School
FIR-003517,LOC-01044,"Near LOC-01044, Vijayapura",Market
FIR-003518,LOC-01048,"Near LOC-01048, Vijayapura",Bus Stand
