accused_id,fir_id,role_in_case,date_added,warrant_status
ACC-02504,FIR-003284,primary,2025-06-21,ISSUED
ACC-03237,FIR-003285,primary,2025-07-24,NONE
ACC-03152,FIR-003285,secondary,2025-07-24,NONE
ACC-04127,FIR-003286,primary,2025-08-10,ISSUED
ACC-03368,FIR-003287,primary,2025-08-23,PENDING
ACC-02859,FIR-003288,primary,2025-09-16,NONE
ACC-01740,FIR-003288,secondary,2025-09-16,NONE
ACC-01131,FIR-003289,primary,2025-09-26,ISSUED
ACC-01448,FIR-003289,suspect,2025-09-26,NONE
ACC-03747,FIR-003289,suspect,2025-09-26,NONE
ACC-03118,FIR-003290,primary,2025-10-04,NONE
ACC-03509,FIR-003290,suspect,2025-10-04,NONE
ACC-01093,FIR-003291,primary,2025-10-22,EXECUTED
ACC-03355,FIR-003292,primary,2025-11-24,NONE
ACC-03700,FIR-003292,secondary,2025-11-24,NONE
ACC-03256,FIR-003293,primary,2025-11-28,NONE
ACC-02540,FIR-003293,suspect,2025-11-28,PENDING
ACC-00074,FIR-003293,suspect,2025-11-28,PENDING
ACC-02760,FIR-003294,primary,2025-12-14,ISSUED
ACC-03574,FIR-003294,suspect,2025-12-14,NONE
ACC-03611,FIR-003294,suspect,2025-12-14,NONE
ACC-02749,FIR-003295,primary,2025-12-13,NONE
ACC-01706,FIR-003295,suspect,2025-12-13,NONE
ACC-04073,FIR-003295,secondary,2025-12-13,PENDING
ACC-04435,FIR-003296,primary,2021-01-18,ISSUED
ACC-02307,FIR-003296,suspect,2021-01-18,EXECUTED
ACC-03812,FIR-003297,primary,2021-02-05,NONE
ACC-01347,FIR-003297,suspect,2021-02-05,NONE
ACC-00160,FIR-003298,primary,2021-03-10,NONE
ACC-03665,FIR-003299,primary,2021-04-06,ISSUED
ACC-02903,FIR-003300,primary,2021-05-27,PENDING
ACC-00083,FIR-003300,secondary,2021-05-27,NONE
ACC-02525,FIR-003301,primary,2021-06-15,NONE
ACC-00447,FIR-003302,primary,2021-07-14,NONE
ACC-02185,FIR-003303,primary,2021-08-29,NONE
ACC-01669,FIR-003303,secondary,2021-08-29,NONE
ACC-03384,FIR-003303,secondary,2021-08-29,NONE
ACC-03436,FIR-003304,primary,2021-08-11,NONE
ACC-02729,FIR-003304,suspect,2021-08-11,ISSUED
ACC-03903,FIR-003304,suspect,2021-08-11,NONE
ACC-00599,FIR-003305,primary,2021-09-15,NONE
ACC-03240,FIR-003306,primary,2021-09-23,ISSUED
ACC-04238,FIR-003307,primary,2021-10-02,NONE
ACC-00216,FIR-003308,primary,2021-10-20,PENDING
ACC-00506,FIR-003309,primary,2021-11-15,NONE
ACC-03031,FIR-003309,secondary,2021-11-15,NONE
ACC-03370,FIR-003310,primary,2021-11-29,NONE
ACC-03906,FIR-003311,primary,2021-12-03,EXECUTED
ACC-03401,FIR-003312,primary,2021-12-08,ISSUED
ACC-01921,FIR-003313,primary,2022-01-19,NONE
ACC-00383,FIR-003314,primary,2022-02-02,NONE
ACC-01347,FIR-003314,suspect,2022-02-02,ISSUED
ACC-04305,FIR-003314,suspect,2022-02-02,NONE
ACC-00559,FIR-003315,primary,2022-03-03,EXECUTED
ACC-00229,FIR-003315,secondary,2022-03-03,NONE
ACC-01678,FIR-003316,primary,2022-04-05,NONE
ACC-00229,FIR-003316,suspect,2022-04-05,NONE
ACC-02794,FIR-003316,secondary,2022-04-05,NONE
ACC-02681,FIR-003317,primary,2022-05-07,NONE
ACC-03826,FIR-003318,primary,2022-06-25,NONE
ACC-00097,FIR-003319,primary,2022-07-21,NONE
ACC-04160,FIR-003320,primary,2022-08-31,NONE
ACC-01467,FIR-003321,primary,2022-08-14,NONE
ACC-02429,FIR-003322,primary,2022-09-17,NONE
ACC-04126,FIR-003323,primary,2022-09-02,NONE
ACC-00837,FIR-003324,primary,2022-10-25,NONE
ACC-00545,FIR-003324,secondary,2022-10-25,NONE
ACC-01543,FIR-003325,primary,2022-10-14,NONE
ACC-03249,FIR-003325,secondary,2022-10-14,PENDING
ACC-01088,FIR-003326,primary,2022-11-03,PENDING
ACC-04256,FIR-003327,primary,2022-11-27,NONE
ACC-00374,FIR-003328,primary,2022-12-08,PENDING
ACC-02328,FIR-003329,primary,2022-12-21,NONE
ACC-02164,FIR-003329,suspect,2022-12-21,NONE
ACC-04179,FIR-003330,primary,2023-01-20,NONE
ACC-02096,FIR-003330,suspect,2023-01-20,NONE
ACC-01108,FIR-003331,primary,2023-02-10,PENDING
ACC-00935,FIR-003331,suspect,2023-02-10,ISSUED
ACC-03830,FIR-003332,primary,2023-03-31,NONE
ACC-00607,FIR-003332,secondary,2023-03-31,ISSUED
ACC-02907,FIR-003333,primary,2023-04-09,NONE
ACC-03722,FIR-003334,primary,2023-05-10,ISSUED
ACC-00960,FIR-003334,secondary,2023-05-10,NONE
ACC-03584,FIR-003334,suspect,2023-05-10,PENDING
ACC-00190,FIR-003335,primary,2023-06-11,NONE
ACC-03984,FIR-003335,secondary,2023-06-11,NONE
ACC-03681,FIR-003336,primary,2023-07-10,NONE
ACC-03406,FIR-003337,primary,2023-08-16,NONE
ACC-03886,FIR-003338,primary,2023-08-01,NONE
ACC-01816,FIR-003339,primary,2023-09-16,NONE
ACC-02909,FIR-003339,suspect,2023-09-16,NONE
ACC-00785,FIR-003340,primary,2023-09-02,NONE
ACC-03149,FIR-003340,secondary,2023-09-02,ISSUED
ACC-00507,FIR-003341,primary,2023-10-02,NONE
ACC-02061,FIR-003341,secondary,2023-10-02,NONE
ACC-02940,FIR-003341,secondary,2023-10-02,NONE
ACC-00980,FIR-003342,primary,2023-10-30,NONE
ACC-03149,FIR-003342,secondary,2023-10-30,NONE
ACC-00121,FIR-003343,primary,2023-11-30,ISSUED
ACC-01855,FIR-003343,suspect,2023-11-30,NONE
ACC-04297,FIR-003344,primary,2023-11-19,ISSUED
ACC-02061,FIR-003344,suspect,2023-11-19,NONE
ACC-01100,FIR-003345,primary,2023-12-13,NONE
ACC-03720,FIR-003346,primary,2023-12-26,PENDING
ACC-03168,FIR-003347,primary,2024-01-20,NONE
ACC-02673,FIR-003348,primary,2024-02-03,ISSUED
ACC-01383,FIR-003349,primary,2024-03-06,NONE
ACC-00220,FIR-003350,primary,2024-04-23,PENDING
ACC-03263,FIR-003350,secondary,2024-04-23,NONE
ACC-03627,FIR-003351,primary,2024-05-17,NONE
ACC-01335,FIR-003352,primary,2024-06-05,PENDING
ACC-01071,FIR-003352,suspect,2024-06-05,NONE
ACC-00034,FIR-003353,primary,2024-07-10,NONE
ACC-00545,FIR-003353,secondary,2024-07-10,NONE
ACC-03749,FIR-003354,primary,2024-08-30,NONE
ACC-03002,FIR-003354,suspect,2024-08-30,NONE
ACC-01051,FIR-003355,primary,2024-08-10,NONE
ACC-03984,FIR-003355,suspect,2024-08-10,NONE
ACC-02593,FIR-003356,primary,2024-09-23,NONE
ACC-01259,FIR-003357,primary,2024-09-05,PENDING
ACC-02143,FIR-003358,primary,2024-10-18,NONE
ACC-02327,FIR-003359,primary,2024-10-24,NONE
ACC-02729,FIR-003359,secondary,2024-10-24,NONE
ACC-00305,FIR-003360,primary,2024-11-25,ISSUED
ACC-03584,FIR-003360,secondary,2024-11-25,PENDING
ACC-02799,FIR-003361,primary,2024-11-07,NONE
ACC-02906,FIR-003362,primary,2024-12-15,NONE
ACC-02174,FIR-003363,primary,2024-12-02,NONE
ACC-04375,FIR-003364,primary,2025-01-30,NONE
ACC-00906,FIR-003365,primary,2025-02-16,NONE
ACC-01374,FIR-003366,primary,2025-03-04,NONE
ACC-00961,FIR-003367,primary,2025-04-24,NONE
ACC-00648,FIR-003368,primary,2025-05-09,NONE
ACC-02195,FIR-003369,primary,2025-06-13,NONE
ACC-00664,FIR-003370,primary,2025-07-01,NONE
ACC-00960,FIR-003370,secondary,2025-07-01,NONE
ACC-00038,FIR-003370,suspect,2025-07-01,NONE
ACC-03499,FIR-003371,primary,2025-08-23,NONE
ACC-04306,FIR-003371,suspect,2025-08-23,NONE
ACC-02388,FIR-003372,primary,2025-08-11,NONE
ACC-00132,FIR-003372,secondary,2025-08-11,NONE
ACC-04079,FIR-003373,primary,2025-09-12,NONE
ACC-00201,FIR-003374,primary,2025-09-23,ISSUED
ACC-03011,FIR-003374,secondary,2025-09-23,PENDING
ACC-03042,FIR-003374,secondary,2025-09-23,ISSUED
ACC-00194,FIR-003375,primary,2025-10-07,ISSUED
ACC-00815,FIR-003376,primary,2025-10-16,NONE
ACC-01736,FIR-003377,primary,2025-11-25,PENDING
ACC-03903,FIR-003377,secondary,2025-11-25,NONE
ACC-00167,FIR-003377,secondary,2025-11-25,PENDING
ACC-04347,FIR-003378,primary,2025-11-02,NONE
ACC-01555,FIR-003378,suspect,2025-11-02,EXECUTED
ACC-00645,FIR-003379,primary,2025-12-19,NONE
ACC-02559,FIR-003380,primary,2025-12-20,NONE
ACC-03913,FIR-003381,primary,2021-01-06,ISSUED
ACC-01954,FIR-003382,primary,2021-02-21,NONE
ACC-00552,FIR-003383,primary,2021-03-18,NONE
ACC-01698,FIR-003384,primary,2021-04-17,NONE
ACC-03294,FIR-003385,primary,2021-05-22,NONE
ACC-02057,FIR-003386,primary,2021-06-14,NONE
ACC-04091,FIR-003386,secondary,2021-06-14,NONE
ACC-04184,FIR-003387,primary,2021-07-21,NONE
ACC-00340,FIR-003387,secondary,2021-07-21,NONE
ACC-01562,FIR-003388,primary,2021-08-21,NONE
ACC-02270,FIR-003389,primary,2021-08-16,PENDING
ACC-00568,FIR-003389,suspect,2021-08-16,NONE
ACC-03043,FIR-003390,primary,2021-09-25,NONE
ACC-03928,FIR-003391,primary,2021-09-10,NONE
ACC-04111,FIR-003391,secondary,2021-09-10,NONE
ACC-03491,FIR-003392,primary,2021-10-08,ISSUED
ACC-00660,FIR-003392,secondary,2021-10-08,NONE
ACC-02905,FIR-003392,secondary,2021-10-08,NONE
ACC-01213,FIR-003393,primary,2021-10-21,NONE
ACC-00597,FIR-003394,primary,2021-11-03,NONE
ACC-03983,FIR-003394,secondary,2021-11-03,NONE
ACC-02896,FIR-003395,primary,2021-11-14,NONE
ACC-01737,FIR-003396,primary,2021-12-27,ISSUED
ACC-00656,FIR-003397,primary,2021-12-20,NONE
ACC-00236,FIR-003398,primary,2022-01-11,NONE
ACC-00996,FIR-003398,suspect,2022-01-11,NONE
ACC-03128,FIR-003398,suspect,2022-01-11,NONE
ACC-03996,FIR-003399,primary,2022-02-25,NONE
ACC-01973,FIR-003400,primary,2022-03-10,NONE
ACC-00280,FIR-003401,primary,2022-04-06,NONE
ACC-03851,FIR-003402,primary,2022-05-11,NONE
ACC-01257,FIR-003402,secondary,2022-05-11,NONE
ACC-01809,FIR-003403,primary,2022-06-02,NONE
ACC-01408,FIR-003403,suspect,2022-06-02,NONE
ACC-04175,FIR-003404,primary,2022-07-15,ISSUED
ACC-03438,FIR-003405,primary,2022-08-29,NONE
ACC-01195,FIR-003406,primary,2022-08-12,NONE
ACC-04427,FIR-003407,primary,2022-09-06,NONE
ACC-00482,FIR-003408,primary,2022-09-27,NONE
ACC-04000,FIR-003409,primary,2022-10-18,NONE
ACC-01781,FIR-003409,suspect,2022-10-18,NONE
ACC-03750,FIR-003409,suspect,2022-10-18,NONE
ACC-03860,FIR-003410,primary,2022-10-07,NONE
ACC-02464,FIR-003411,primary,2022-11-25,NONE
ACC-03642,FIR-003412,primary,2022-11-09,NONE
ACC-01332,FIR-003413,primary,2022-12-28,NONE
ACC-03486,FIR-003414,primary,2022-12-30,NONE
ACC-01121,FIR-003414,secondary,2022-12-30,NONE
ACC-03338,FIR-003415,primary,2023-01-07,NONE
ACC-03282,FIR-003416,primary,2023-02-26,NONE
ACC-03565,FIR-003416,suspect,2023-02-26,NONE
ACC-02237,FIR-003417,primary,2023-03-15,NONE
ACC-00640,FIR-003417,suspect,2023-03-15,ISSUED
ACC-03311,FIR-003418,primary,2023-04-09,ISSUED
ACC-04445,FIR-003418,secondary,2023-04-09,NONE
ACC-02465,FIR-003419,primary,2023-05-31,NONE
ACC-00793,FIR-003419,suspect,2023-05-31,ISSUED
ACC-02028,FIR-003420,primary,2023-06-17,NONE
ACC-03159,FIR-003420,suspect,2023-06-17,NONE
ACC-00565,FIR-003421,primary,2023-07-22,NONE
ACC-04111,FIR-003421,secondary,2023-07-22,NONE
ACC-00060,FIR-003422,primary,2023-08-16,PENDING
ACC-02027,FIR-003423,primary,2023-08-29,NONE
ACC-01576,FIR-003423,secondary,2023-08-29,NONE
ACC-00839,FIR-003423,secondary,2023-08-29,ISSUED
ACC-03525,FIR-003424,primary,2023-09-17,PENDING
ACC-00631,FIR-003425,primary,2023-09-28,NONE
ACC-01104,FIR-003426,primary,2023-10-29,PENDING
ACC-01793,FIR-003427,primary,2023-10-13,NONE
ACC-00241,FIR-003428,primary,2023-11-14,NONE
ACC-00784,FIR-003429,primary,2023-11-04,EXECUTED
ACC-01379,FIR-003429,secondary,2023-11-04,PENDING
ACC-03588,FIR-003430,primary,2023-12-30,NONE
ACC-01649,FIR-003431,primary,2023-12-01,NONE
ACC-03272,FIR-003432,primary,2024-01-15,ISSUED
ACC-02230,FIR-003433,primary,2024-02-20,NONE
ACC-02654,FIR-003434,primary,2024-03-06,PENDING
ACC-03281,FIR-003435,primary,2024-04-07,NONE
ACC-03301,FIR-003435,secondary,2024-04-07,PENDING
ACC-02358,FIR-003436,primary,2024-05-28,PENDING
ACC-02899,FIR-003437,primary,2024-06-30,NONE
ACC-00805,FIR-003438,primary,2024-07-22,PENDING
ACC-00660,FIR-003438,suspect,2024-07-22,PENDING
ACC-02031,FIR-003439,primary,2024-08-12,NONE
ACC-01835,FIR-003440,primary,2024-08-24,NONE
ACC-00817,FIR-003441,primary,2024-09-29,NONE
ACC-03543,FIR-003442,primary,2024-09-19,NONE
ACC-03618,FIR-003443,primary,2024-10-02,NONE
ACC-04091,FIR-003443,secondary,2024-10-02,NONE
ACC-03466,FIR-003444,primary,2024-10-06,EXECUTED
ACC-00825,FIR-003445,primary,2024-11-20,ISSUED
ACC-02115,FIR-003446,primary,2024-11-26,NONE
ACC-00149,FIR-003446,suspect,2024-11-26,NONE
ACC-03000,FIR-003447,primary,2024-12-21,NONE
ACC-01997,FIR-003447,secondary,2024-12-21,PENDING
ACC-00809,FIR-003448,primary,2024-12-28,NONE
ACC-00839,FIR-003448,suspect,2024-12-28,NONE
ACC-03004,FIR-003448,secondary,2024-12-28,NONE
ACC-00153,FIR-003449,primary,2025-01-13,NONE
ACC-01382,FIR-003450,primary,2025-02-17,EXECUTED
ACC-02390,FIR-003450,secondary,2025-02-17,PENDING
ACC-02135,FIR-003451,primary,2025-03-16,PENDING
ACC-00193,FIR-003451,secondary,2025-03-16,NONE
ACC-00537,FIR-003452,primary,2025-04-22,NONE
ACC-01885,FIR-003453,primary,2025-05-19,NONE
ACC-03301,FIR-003453,suspect,2025-05-19,NONE
ACC-02125,FIR-003453,suspect,2025-05-19,NONE
ACC-02417,FIR-003454,primary,2025-06-14,NONE
ACC-00992,FIR-003455,primary,2025-07-24,NONE
ACC-02663,FIR-003456,primary,2025-08-09,NONE
ACC-00698,FIR-003457,primary,2025-08-06,NONE
ACC-04059,FIR-003458,primary,2025-09-26,NONE
ACC-04264,FIR-003459,primary,2025-09-25,NONE
ACC-03581,FIR-003460,primary,2025-10-12,NONE
ACC-03739,FIR-003461,primary,2025-10-08,NONE
ACC-01121,FIR-003461,secondary,2025-10-08,NONE
ACC-01183,FIR-003462,primary,2025-11-10,NONE
ACC-03728,FIR-003463,primary,2025-11-01,NONE
ACC-03393,FIR-003464,primary,2025-12-11,ISSUED
ACC-02785,FIR-003464,suspect,2025-12-11,ISSUED
ACC-02665,FIR-003465,primary,2025-12-28,ISSUED
ACC-01192,FIR-003465,secondary,2025-12-28,ISSUED
ACC-03813,FIR-003466,primary,2021-01-18,NONE
ACC-01942,FIR-003466,suspect,2021-01-18,EXECUTED
ACC-00361,FIR-003467,primary,2021-02-13,NONE
ACC-02981,FIR-003468,primary,2021-03-14,NONE
ACC-03205,FIR-003469,primary,2021-04-15,ISSUED
ACC-02407,FIR-003470,primary,2021-05-24,EXECUTED
ACC-00157,FIR-003471,primary,2021-06-02,NONE
ACC-00464,FIR-003471,suspect,2021-06-02,NONE
ACC-04373,FIR-003471,suspect,2021-06-02,ISSUED
ACC-04053,FIR-003472,primary,2021-07-06,ISSUED
ACC-00321,FIR-003473,primary,2021-08-03,ISSUED
ACC-00227,FIR-003474,primary,2021-08-28,NONE
ACC-02726,FIR-003475,primary,2021-09-02,NONE
ACC-03934,FIR-003476,primary,2021-09-02,NONE
ACC-00261,FIR-003476,suspect,2021-09-02,NONE
ACC-00099,FIR-003476,suspect,2021-09-02,NONE
ACC-01224,FIR-003477,primary,2021-10-02,NONE
ACC-04222,FIR-003477,secondary,2021-10-02,NONE
ACC-02373,FIR-003478,primary,2021-10-30,NONE
ACC-02931,FIR-003479,primary,2021-11-17,NONE
ACC-03679,FIR-003480,primary,2021-11-09,NONE
ACC-03719,FIR-003481,primary,2021-12-18,NONE
ACC-04230,FIR-003482,primary,2021-12-17,EXECUTED
ACC-01653,FIR-003483,primary,2022-01-04,ISSUED
ACC-00464,FIR-003483,secondary,2022-01-04,ISSUED
ACC-01191,FIR-003483,suspect,2022-01-04,NONE
ACC-01422,FIR-003484,primary,2022-02-10,NONE
ACC-01308,FIR-003484,suspect,2022-02-10,NONE
ACC-04357,FIR-003484,suspect,2022-02-10,PENDING
ACC-03786,FIR-003485,primary,2022-03-20,NONE
ACC-00717,FIR-003486,primary,2022-04-22,NONE
ACC-02176,FIR-003487,primary,2022-05-28,NONE
ACC-02980,FIR-003487,secondary,2022-05-28,PENDING
ACC-00147,FIR-003488,primary,2022-06-07,NONE
ACC-00702,FIR-003489,primary,2022-07-04,PENDING
ACC-02739,FIR-003490,primary,2022-08-29,EXECUTED
ACC-00458,FIR-003490,secondary,2022-08-29,NONE
ACC-00327,FIR-003491,primary,2022-08-20,NONE
ACC-03146,FIR-003491,secondary,2022-08-20,PENDING
ACC-02928,FIR-003492,primary,2022-09-01,NONE
ACC-00821,FIR-003493,primary,2022-09-30,EXECUTED
ACC-03579,FIR-003494,primary,2022-10-19,ISSUED
ACC-02222,FIR-003495,primary,2022-10-03,ISSUED
ACC-00514,FIR-003496,primary,2022-11-03,NONE
ACC-04222,FIR-003496,suspect,2022-11-03,PENDING
ACC-03182,FIR-003497,primary,2022-11-18,EXECUTED
ACC-00521,FIR-003498,primary,2022-12-02,NONE
ACC-02335,FIR-003499,primary,2022-12-27,NONE
ACC-00320,FIR-003499,secondary,2022-12-27,NONE
ACC-00532,FIR-003500,primary,2023-01-07,NONE
ACC-03231,FIR-003501,primary,2023-02-07,PENDING
ACC-00102,FIR-003502,primary,2023-03-31,ISSUED
ACC-01254,FIR-003502,suspect,2023-03-31,NONE
ACC-01925,FIR-003503,primary,2023-04-21,NONE
ACC-00436,FIR-003503,suspect,2023-04-21,NONE
ACC-02472,FIR-003504,primary,2023-05-08,NONE
ACC-01082,FIR-003505,primary,2023-06-29,NONE
ACC-00350,FIR-003506,primary,2023-07-14,NONE
ACC-01034,FIR-003507,primary,2023-08-03,NONE
ACC-03975,FIR-003508,primary,2023-08-13,ISSUED
ACC-00636,FIR-003508,secondary,2023-08-13,NONE
ACC-03445,FIR-003509,primary,2023-09-05,NONE
ACC-03371,FIR-003510,primary,2023-09-04,NONE
ACC-04335,FIR-003511,primary,2023-10-23,NONE
ACC-01191,FIR-003511,secondary,2023-10-23,ISSUED
ACC-03470,FIR-003512,primary,2023-10-20,PENDING
ACC-04138,FIR-003512,secondary,2023-10-20,NONE
ACC-04357,FIR-003512,secondary,2023-10-20,NONE
ACC-01725,FIR-003513,primary,2023-11-29,NONE
ACC-02316,FIR-003513,suspect,2023-11-29,NONE
ACC-00004,FIR-003513,secondary,2023-11-29,NONE
ACC-02789,FIR-003514,primary,2023-11-28,NONE
ACC-02131,FIR-003515,primary,2023-12-10,ISSUED
ACC-04082,FIR-003516,primary,2023-12-25,NONE
ACC-00255,FIR-003517,primary,2024-01-26,NONE
ACC-02204,FIR-003518,primary,2024-02-21,NONE
ACC-04138,FIR-003518,secondary,2024-02-21,ISSUED
ACC-04025,FIR-003519,primary,2024-03-03,NONE
ACC-02367,FIR-003519,secondary,2024-03-03,NONE
ACC-00400,FIR-003520,primary,2024-04-17,EXECUTED
ACC-01247,FIR-003521,primary,2024-05-17,NONE
ACC-02939,FIR-003522,primary,2024-06-01,NONE
ACC-03449,FIR-003523,primary,2024-07-26,NONE
ACC-01660,FIR-003524,primary,2024-08-12,NONE
ACC-01024,FIR-003525,primary,2024-08-16,NONE
ACC-02858,FIR-003526,primary,2024-09-19,NONE
ACC-02316,FIR-003526,secondary,2024-09-19,NONE
ACC-04329,FIR-003527,primary,2024-09-28,NONE
ACC-01606,FIR-003528,primary,2024-10-07,PENDING
ACC-02980,FIR-003528,secondary,2024-10-07,NONE
ACC-01950,FIR-003529,primary,2024-10-30,EXECUTED
ACC-02489,FIR-003529,suspect,2024-10-30,NONE
ACC-03065,FIR-003530,primary,2024-11-14,NONE
ACC-02905,FIR-003530,suspect,2024-11-14,PENDING
ACC-02239,FIR-003531,primary,2024-11-08,NONE
ACC-02993,FIR-003531,secondary,2024-11-08,NONE
ACC-01733,FIR-003532,primary,2024-12-06,NONE
ACC-03322,FIR-003532,suspect,2024-12-06,PENDING
ACC-02426,FIR-003533,primary,2024-12-19,NONE
ACC-02816,FIR-003534,primary,2025-01-21,EXECUTED
ACC-01942,FIR-003534,suspect,2025-01-21,NONE
ACC-02257,FIR-003535,primary,2025-02-08,NONE
ACC-00589,FIR-003536,primary,2025-03-24,PENDING
ACC-04205,FIR-003536,suspect,2025-03-24,NONE
ACC-03664,FIR-003537,primary,2025-04-12,NONE
ACC-03844,FIR-003538,primary,2025-05-20,NONE
ACC-01067,FIR-003539,primary,2025-06-02,ISSUED
ACC-00436,FIR-003539,secondary,2025-06-02,NONE
ACC-03309,FIR-003540,primary,2025-07-06,ISSUED
ACC-01627,FIR-003541,primary,2025-08-19,NONE
ACC-00027,FIR-003542,primary,2025-08-18,EXECUTED
ACC-04117,FIR-003543,primary,2025-09-25,NONE
ACC-01090,FIR-003544,primary,2025-09-12,NONE
ACC-00116,FIR-003545,primary,2025-10-18,ISSUED
ACC-04084,FIR-003546,primary,2025-10-05,PENDING
ACC-04113,FIR-003547,primary,2025-11-25,NONE
ACC-01156,FIR-003548,primary,2025-11-29,NONE
ACC-03155,FIR-003549,primary,2025-12-11,NONE
ACC-00577,FIR-003550,primary,2025-12-15,NONE
ACC-01060,FIR-003550,secondary,2025-12-15,PENDING
ACC-02766,FIR-003550,suspect,2025-12-15,NONE
ACC-03039,FIR-003551,primary,2021-01-29,NONE
ACC-01545,FIR-003552,primary,2021-02-11,NONE
ACC-04130,FIR-003553,primary,2021-03-13,NONE
ACC-00308,FIR-003554,primary,2021-04-12,ISSUED
ACC-00373,FIR-003554,secondary,2021-04-12,NONE
ACC-01514,FIR-003555,primary,2021-05-27,NONE
ACC-02162,FIR-003556,primary,2021-06-01,NONE
ACC-01139,FIR-003557,primary,2021-07-13,NONE
ACC-01207,FIR-003557,suspect,2021-07-13,NONE
ACC-02633,FIR-003558,primary,2021-08-14,NONE
ACC-03273,FIR-003559,primary,2021-08-04,NONE
ACC-02288,FIR-003559,suspect,2021-08-04,NONE
ACC-03195,FIR-003560,primary,2021-09-26,NONE
ACC-01569,FIR-003561,primary,2021-09-29,EXECUTED
ACC-01275,FIR-003562,primary,2021-10-19,NONE
ACC-03010,FIR-003563,primary,2021-10-09,NONE
ACC-01399,FIR-003564,primary,2021-11-13,NONE
ACC-00470,FIR-003565,primary,2021-11-30,NONE
ACC-03759,FIR-003566,primary,2021-12-19,ISSUED
ACC-01986,FIR-003567,primary,2021-12-23,NONE
ACC-03652,FIR-003568,primary,2022-01-21,NONE
ACC-03932,FIR-003569,primary,2022-02-03,NONE
ACC-00416,FIR-003569,suspect,2022-02-03,NONE
ACC-02089,FIR-003570,primary,2022-03-18,NONE
ACC-02522,FIR-003571,primary,2022-04-20,NONE
ACC-00935,FIR-003571,suspect,2022-04-20,NONE
ACC-02179,FIR-003571,suspect,2022-04-20,ISSUED
ACC-02266,FIR-003572,primary,2022-05-01,PENDING
ACC-04098,FIR-003572,secondary,2022-05-01,NONE
ACC-03659,FIR-003573,primary,2022-06-12,NONE
ACC-00033,FIR-003574,primary,2022-07-15,ISSUED
ACC-00557,FIR-003575,primary,2022-08-27,PENDING
ACC-01029,FIR-003576,primary,2022-08-09,NONE
ACC-03758,FIR-003577,primary,2022-09-15,NONE
ACC-02990,FIR-003578,primary,2022-09-27,NONE
ACC-04268,FIR-003578,suspect,2022-09-27,NONE
ACC-03638,FIR-003579,primary,2022-10-23,NONE
ACC-03547,FIR-003579,suspect,2022-10-23,NONE
ACC-00309,FIR-003580,primary,2022-10-27,NONE
ACC-02863,FIR-003581,primary,2022-11-26,NONE
ACC-02745,FIR-003582,primary,2022-11-14,NONE
ACC-02116,FIR-003583,primary,2022-12-31,NONE
ACC-02930,FIR-003584,primary,2022-12-08,NONE
ACC-00251,FIR-003585,primary,2023-01-15,NONE
ACC-03114,FIR-003585,suspect,2023-01-15,PENDING
ACC-00860,FIR-003585,suspect,2023-01-15,NONE
ACC-02566,FIR-003586,primary,2023-02-12,NONE
ACC-03841,FIR-003587,primary,2023-03-08,NONE
ACC-04023,FIR-003588,primary,2023-04-11,PENDING
ACC-03288,FIR-003589,primary,2023-05-01,NONE
ACC-01996,FIR-003589,secondary,2023-05-01,NONE
ACC-01658,FIR-003590,primary,2023-06-14,NONE
ACC-00363,FIR-003590,secondary,2023-06-14,NONE
ACC-03424,FIR-003591,primary,2023-07-29,EXECUTED
ACC-03524,FIR-003592,primary,2023-08-07,NONE
ACC-00159,FIR-003592,suspect,2023-08-07,NONE
ACC-00971,FIR-003592,secondary,2023-08-07,NONE
ACC-04226,FIR-003593,primary,2023-08-29,NONE
ACC-00953,FIR-003594,primary,2023-09-03,NONE
ACC-00212,FIR-003595,primary,2023-09-04,NONE
ACC-04235,FIR-003596,primary,2023-10-04,NONE
ACC-01207,FIR-003596,suspect,2023-10-04,NONE
ACC-00892,FIR-003596,secondary,2023-10-04,NONE
ACC-02087,FIR-003597,primary,2023-10-26,NONE
ACC-00701,FIR-003597,suspect,2023-10-26,NONE
ACC-03312,FIR-003598,primary,2023-11-27,NONE
ACC-02169,FIR-003599,primary,2023-11-13,PENDING
ACC-00111,FIR-003600,primary,2023-12-13,NONE
ACC-00856,FIR-003601,primary,2023-12-26,PENDING
ACC-00701,FIR-003601,suspect,2023-12-26,ISSUED
ACC-00058,FIR-003602,primary,2024-01-16,NONE
ACC-00373,FIR-003602,suspect,2024-01-16,NONE
ACC-01358,FIR-003603,primary,2024-02-10,NONE
ACC-00074,FIR-003603,secondary,2024-02-10,NONE
ACC-02710,FIR-003604,primary,2024-03-27,NONE
